ticker|d|t_ms|o|h|l|c|v
VPG|2026-05-13|1778697900000|101|101.02|100.4|100.74|1111
VPG|2026-05-13|1778697960000|100.59|101.09|100.3|100.305|13451
VPG|2026-05-13|1778698020000|100.41|100.83|100.41|100.48|1292
VPG|2026-05-13|1778698080000|100.645|100.645|100.16|100.42|1650
VPG|2026-05-13|1778698140000|100.1|100.55|100.1|100.475|2920
VPG|2026-05-13|1778698200000|100.475|100.9|100.475|100.85|2424
VPG|2026-05-13|1778698260000|100.6451|100.6451|100.645|100.645|1403
VPG|2026-05-13|1778698320000|100.86|100.89|100.86|100.89|1158
VPG|2026-05-13|1778698380000|101.14|101.18|100.6|100.6|2525
VPG|2026-05-13|1778698440000|100.81|100.81|100.17|100.17|1874
VPG|2026-05-13|1778698500000|100.485|100.52|100.1|100.19|2964
VPG|2026-05-13|1778698560000|100.1|100.1|99.55|99.55|4501
VPG|2026-05-13|1778698620000|99.74|100.28|99.74|100.28|2187
VPG|2026-05-13|1778698680000|100.07|100.08|99.31|99.61|4627
VPG|2026-05-13|1778698740000|99.4986|99.78|99.465|99.78|3335
VPG|2026-05-13|1778698800000|99.86|99.89|99.38|99.42|7665
VPG|2026-05-13|1778698860000|99.65|99.92|99.65|99.92|1789
VPG|2026-05-13|1778698920000|100.015|100.04|99.72|99.72|2396
VPG|2026-05-13|1778698980000|99.78|100|99.765|99.845|4874
VPG|2026-05-13|1778699040000|99.83|100.12|99.83|100.12|2841
VPG|2026-05-13|1778699100000|100.215|100.33|100.21|100.33|3201
VPG|2026-05-13|1778699160000|100.23|100.295|100.14|100.295|1531
VPG|2026-05-13|1778699220000|100.26|100.3939|100.22|100.305|2247
VPG|2026-05-13|1778699280000|100.305|100.52|100.305|100.36|1232
VPG|2026-05-13|1778699340000|100.72|100.72|100.555|100.555|905
VPG|2026-05-13|1778699400000|100.64|100.885|100.64|100.88|2237
VPG|2026-05-13|1778699460000|100.89|100.89|100.725|100.735|758
VPG|2026-05-13|1778699520000|100.845|100.93|100.665|100.835|2638
VPG|2026-05-13|1778699640000|100.855|101.7|100.64|101.7|9103
VPG|2026-05-13|1778699700000|101.415|101.415|100.56|100.665|4485
VPG|2026-05-13|1778699760000|100.81|100.81|100.54|100.69|3578
VPG|2026-05-13|1778699820000|100.86|101.23|100.62|101.155|9206
VPG|2026-05-13|1778699880000|101.4|101.4|101.0001|101.195|3391
VPG|2026-05-13|1778699940000|101.195|101.2885|101.195|101.195|890
VPG|2026-05-13|1778700000000|101.215|101.215|101|101|1212
VPG|2026-05-13|1778700060000|100.8301|100.8301|100.21|100.21|3603
VPG|2026-05-13|1778700120000|99.75|100.125|99.75|100.0138|1795
VPG|2026-05-13|1778700180000|100.17|100.17|100.02|100.02|987
VPG|2026-05-13|1778700240000|100.175|100.18|100.175|100.18|665
VPG|2026-05-13|1778700300000|100.18|100.18|100.18|100.18|1070
VPG|2026-05-13|1778700360000|100.185|100.185|100.155|100.16|2231
VPG|2026-05-13|1778700420000|100.215|100.63|100.15|100.27|17221
VPG|2026-05-13|1778700480000|100.86|101|100.27|100.325|6374
VPG|2026-05-13|1778700540000|100.37|100.37|100.305|100.305|1502
VPG|2026-05-13|1778700600000|100.305|100.94|100.305|100.82|8403
VPG|2026-05-13|1778700660000|100.8|101.52|100.74|101.52|6350
VPG|2026-05-13|1778700720000|101.42|101.64|101.415|101.43|3027
VPG|2026-05-13|1778700780000|101.33|101.58|101.325|101.58|2321
VPG|2026-05-13|1778700840000|101.325|101.325|101.035|101.14|4273
VPG|2026-05-13|1778700900000|100.84|100.92|100.73|100.75|4032
VPG|2026-05-13|1778700960000|100.63|100.7|100.49|100.7|3081
VPG|2026-05-13|1778701080000|100.76|100.76|100.64|100.64|2074
VPG|2026-05-13|1778701140000|100.715|100.92|100.715|100.7958|2720
VPG|2026-05-13|1778701200000|100.7875|100.79|100.785|100.79|1138
VPG|2026-05-13|1778701260000|100.78|101|100.59|101|2699
VPG|2026-05-13|1778701320000|100.7851|100.8732|100.63|100.815|3196
VPG|2026-05-13|1778701380000|100.63|100.815|100.63|100.8|2365
VPG|2026-05-13|1778701440000|100.63|100.81|100.18|100.585|6809
VPG|2026-05-13|1778701500000|100.585|100.585|100.385|100.585|1520
VPG|2026-05-13|1778701560000|100.57|100.62|100.36|100.57|2082
VPG|2026-05-13|1778701620000|100.575|100.62|100.2|100.59|4430
VPG|2026-05-13|1778701680000|100.57|100.58|100.5|100.58|1884
VPG|2026-05-13|1778701740000|100.46|100.48|100.435|100.48|2270
VPG|2026-05-13|1778701800000|100.65|100.65|100.32|100.33|3224
VPG|2026-05-13|1778701860000|100.5149|100.825|100.34|100.595|5019
VPG|2026-05-13|1778701920000|100.55|101.39|100.55|101.235|6980
VPG|2026-05-13|1778701980000|101.235|101.235|100.87|100.93|5731
VPG|2026-05-13|1778702040000|100.945|101.19|100.85|101.19|4169
VPG|2026-05-13|1778702100000|101.0625|101.19|100.77|101.04|9482
VPG|2026-05-13|1778702160000|101.25|101.3|100.475|100.48|11813
VPG|2026-05-13|1778702220000|100.5|100.7|99.9|99.9|18173
VPG|2026-05-13|1778702280000|99.85|100.1625|99.58|100.01|21769
VPG|2026-05-13|1778702340000|100.01|100.13|99.61|99.7|29206
VPG|2026-05-13|1778702400000|99.6|99.6|99.6|99.6|59215
