scan_date	ticker	scan_et	gap_pct	prev_close	rel_volume	filter_reason	ep_score	score_tier	catalyst_quality	rank_by_gap	projected_vol_multiple	pm_rvol	adv	adv_source	minutes_since_open	price_source
2026-08-17	OCUL	2026-08-17 08:50:00.037629	13.05	10.04	0.33	score 28 < 50 (catalyst=routine)	27.6		routine	5		109.255	2205904.230693	polygon_20d		polygon_delayed
2026-08-17	OCUL	2026-08-17 08:55:00.019646	12.55	10.04	0.34	score 28 < 50 (catalyst=routine)	27.6		routine	5		109.968	2205904.230693	polygon_20d		polygon_delayed
2026-08-17	OCUL	2026-08-17 09:00:00.181705	11.45	10.04	0.34	score 28 < 50 (catalyst=routine)	27.6		routine	7		108.901	2205904.230693	polygon_20d		polygon_delayed
2026-08-17	OCUL	2026-08-17 09:00:00.181904	12.55	10.04	0.35	score 28 < 50 (catalyst=routine)	27.6		routine	6		110.167	2205904.230693	polygon_20d		polygon_delayed
2026-08-17	OCUL	2026-08-17 09:05:00.037803	12.63	10.04	0.35	score 28 < 50 (catalyst=routine)	27.6		routine	6		106.824	2205904.230693	polygon_20d		polygon_delayed
2026-08-17	XHLD	2026-08-17 09:55:00.058707	11.56	5.88	0.15	already up 191% in prior 5 days (extended)				9	2.3		1046764.731366	polygon_20d	25	polygon_delayed
2026-08-18	AARD	2026-08-18 09:05:00.053927	11.26	6.74	0	quality filter: filter:adv_too_low: $927,111				4			180859.2644485	polygon_20d		polygon_delayed
2026-08-18	AIRG	2026-08-18 09:10:00.038773	10.54	5.41	0.01	quality filter: filter:adv_too_low: $388,341				4			89210.61304550001	polygon_20d		polygon_delayed
2026-08-18	AIRG	2026-08-18 09:15:00.046014	10.54	5.41	0.01	quality filter: filter:adv_too_low: $388,341				5			89210.61304550001	polygon_20d		polygon_delayed
2026-08-18	AIRG	2026-08-18 09:20:00.045318	10.54	5.41	0.01	quality filter: filter:adv_too_low: $388,341				5			89210.61304550001	polygon_20d		polygon_delayed
2026-08-18	AIRG	2026-08-18 09:25:00.042637	10.54	5.41	0.01	quality filter: filter:adv_too_low: $388,341				6			89210.61304550001	polygon_20d		polygon_delayed
2026-08-18	AIRG	2026-08-18 09:30:00.054256	10.54	5.41	0.01	quality filter: filter:adv_too_low: $388,341				7			89210.61304550001	polygon_20d	1	polygon_delayed
2026-08-18	BANL	2026-08-18 09:25:00.042637	11.11	10.35	0.04	already up 169% in prior 5 days (extended)				5			65690.8881865	polygon_20d		polygon_delayed
2026-08-18	BANL	2026-08-18 09:30:00.054256	15.94	10.35	0.06	already up 169% in prior 5 days (extended)				4			65690.8881865	polygon_20d	1	polygon_delayed
2026-08-18	BANL	2026-08-18 09:31:00.024019	15.94	10.35	0.06	already up 169% in prior 5 days (extended)				4			65690.8881865	polygon_20d	1	polygon_delayed
2026-08-18	BANL	2026-08-18 09:35:00.052383	15.94	10.35	0.06	already up 169% in prior 5 days (extended)				4			65690.8881865	polygon_20d	5	polygon_delayed
2026-08-18	BANL	2026-08-18 09:40:00.057766	14.01	10.35	0.06	already up 169% in prior 5 days (extended)				5			65690.8881865	polygon_20d	10	polygon_delayed
2026-08-18	BANL	2026-08-18 09:45:00.045778	14.01	10.35	0.06	already up 169% in prior 5 days (extended)				5	1.6		65690.8881865	polygon_20d	15	polygon_delayed
2026-08-18	BANL	2026-08-18 09:50:00.052343	19.13	10.35	0.14	already up 169% in prior 5 days (extended)				5	2.7		65690.8881865	polygon_20d	20	polygon_delayed
2026-08-18	BANL	2026-08-18 09:55:00.051108	31.98	10.35	0.2	already up 169% in prior 5 days (extended)				3	3.1		65690.8881865	polygon_20d	25	polygon_delayed
2026-08-18	FLXS	2026-08-18 09:40:00.057766	11.49	70.86	0.03	quality filter: filter:mcap_too_small: $334M < $500M				7			49732.634201	polygon_20d	10	polygon_delayed
2026-08-18	FLXS	2026-08-18 09:55:00.051108	10.36	70.86	0.7	quality filter: filter:mcap_too_small: $334M < $500M				8	10.9		49732.634201	polygon_20d	25	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:30:00.054256	32.55	5.53	0.18	M&A/buyout catalyst — no momentum trade				3		22.08	1348338.7523349999	polygon_20d	1	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:31:00.024019	32.9	5.53	0.34	M&A/buyout catalyst — no momentum trade				3		35.827	1348338.7523349999	polygon_20d	1	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:35:00.052383	32.46	5.53	0.53	M&A/buyout catalyst — no momentum trade				3		37.918	1348338.7523349999	polygon_20d	5	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:40:00.057766	31.83	5.53	2.83	M&A/buyout catalyst — no momentum trade				3		121.045	1348338.7523349999	polygon_20d	10	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:45:00.045778	31.83	5.53	4.39	M&A/buyout catalyst — no momentum trade				3	114.1	131.188	1348338.7523349999	polygon_20d	15	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:50:00.052343	31.87	5.53	6.15	M&A/buyout catalyst — no momentum trade				3	119.9	150.849	1348338.7523349999	polygon_20d	20	polygon_delayed
2026-08-18	WEAV	2026-08-18 09:55:00.051108	31.92	5.53	7.58	M&A/buyout catalyst — no momentum trade				4	118.2	162.156	1348338.7523349999	polygon_20d	25	polygon_delayed
2026-08-19	AARD	2026-08-19 09:50:00.057171	10.66	6.145	0.01	quality filter: filter:adv_too_low: $882,959				12	0.2		176049.3730085	polygon_20d	20	polygon_delayed
2026-08-19	AARD	2026-08-19 09:55:00.055908	10.66	6.145	0.02	quality filter: filter:adv_too_low: $882,959				12	0.3		176049.3730085	polygon_20d	25	polygon_delayed
2026-08-19	ARCT	2026-08-19 08:10:00.021388	10.86	8.21	0.08	quality filter: filter:mcap_too_small: $233M < $500M				6			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:15:00.026454	27.77	8.21	0.19	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:20:00.025886	34.1	8.21	0.99	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:25:00.020999	41.78	8.21	1.78	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:30:00.027366	35.08	8.21	2.02	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:35:00.026017	20.1	8.21	2.23	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:40:00.0237	31.18	8.21	2.36	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:45:00.021479	31.67	8.21	2.4	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:50:00.023471	27.28	8.21	2.45	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 08:55:00.019745	26.67	8.21	2.49	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:00:00.165662	23.14	8.21	2.57	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:00:00.166037	23.14	8.21	2.57	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:05:00.035116	23.02	8.21	2.64	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:10:00.039602	22.05	8.21	2.68	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:15:00.041053	19.12	8.21	2.74	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:20:00.050665	18.76	8.21	2.75	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:25:00.039043	18.27	8.21	2.78	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d		polygon_delayed
2026-08-19	ARCT	2026-08-19 09:30:00.046512	21.09	8.21	2.87	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d	1	polygon_delayed
2026-08-19	ARCT	2026-08-19 09:31:00.021398	20.81	8.21	2.88	quality filter: filter:mcap_too_small: $233M < $500M				4			487326.72973150003	polygon_20d	1	polygon_delayed
2026-08-19	ARCT	2026-08-19 09:35:00.061428	19.49	8.21	2.88	quality filter: filter:mcap_too_small: $233M < $500M				3			487326.72973150003	polygon_20d	5	polygon_delayed
2026-08-19	ARCT	2026-08-19 09:40:00.047691	16.76	8.21	2.91	quality filter: filter:mcap_too_small: $233M < $500M				5			487326.72973150003	polygon_20d	10	polygon_delayed
2026-08-19	ARCT	2026-08-19 09:45:00.054358	13.28	8.21	2.98	quality filter: filter:mcap_too_small: $233M < $500M				5	77.5		487326.72973150003	polygon_20d	15	polygon_delayed
2026-08-19	ARCT	2026-08-19 09:50:00.057171	30.27	8.21	3.91	quality filter: filter:mcap_too_small: $233M < $500M				3	76.2		487326.72973150003	polygon_20d	20	polygon_delayed
2026-08-19	ARCT	2026-08-19 09:55:00.055908	33.13	8.21	4.81	quality filter: filter:mcap_too_small: $233M < $500M				3	75		487326.72973150003	polygon_20d	25	polygon_delayed
2026-08-19	AXIL	2026-08-19 07:20:00.026032	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				4			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:25:00.031288	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				5			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:30:00.030991	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				4			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:35:00.020262	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				4			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:40:00.019746	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				4			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:45:00.022427	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				6			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:50:00.052621	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				4			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 07:55:00.026151	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				4			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:00:00.026569	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				5			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:05:00.03228	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				5			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:10:00.021388	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				5			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:15:00.026454	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				7			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:20:00.025886	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				6			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:25:00.020999	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				7			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:30:00.027366	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				7			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:35:00.026017	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				8			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:40:00.0237	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				8			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:45:00.021479	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				8			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:50:00.023471	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				9			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 08:55:00.019745	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				9			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:00:00.165662	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				10			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:00:00.166037	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				10			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:05:00.035116	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				9			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:10:00.039602	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				11			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:15:00.041053	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				11			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:20:00.050665	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				11			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:25:00.039043	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				11			17448.1075	polygon_20d		polygon_delayed
2026-08-19	AXIL	2026-08-19 09:30:00.046512	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				10			17448.1075	polygon_20d	1	polygon_delayed
2026-08-19	AXIL	2026-08-19 09:31:00.021398	10.98	6.65	0.09	quality filter: filter:adv_too_low: $44,620				11			17448.1075	polygon_20d	1	polygon_delayed
2026-08-19	BNTX	2026-08-19 07:25:00.031288	11.05	92.75	0.27	routine catalyst, gap 11.1%				4		64.182	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 07:45:00.022427	12.13	92.75	0.44	score 18 < 50 (catalyst=routine)	18		routine	5		93.244	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 07:50:00.052621	10.91	92.75	0.46	score 18 < 50 (catalyst=routine)	18		routine	5		88.931	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 07:55:00.026151	10.81	92.75	0.49	score 18 < 50 (catalyst=routine)	18		routine	5		94.062	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:00:00.026569	11.36	92.75	0.54	score 18 < 50 (catalyst=routine)	18		routine	4		102.64	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:05:00.03228	13.21	92.75	0.57	score 18 < 50 (catalyst=routine)	18		routine	4		107.806	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:10:00.021388	14.27	92.75	0.61	score 18 < 50 (catalyst=routine)	18		routine	4		112.198	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:15:00.026454	15.18	92.75	0.65	score 24 < 50 (catalyst=routine)	24		routine	5		118.447	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:20:00.025886	15.63	92.75	0.66	score 24 < 50 (catalyst=routine)	24		routine	5		119.147	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:25:00.020999	17.7	92.75	0.74	score 24 < 50 (catalyst=routine)	24		routine	4		133.566	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:30:00.027366	15.88	92.75	0.79	score 24 < 50 (catalyst=routine)	24		routine	4		140.571	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:35:00.026017	15.25	92.75	0.82	score 24 < 50 (catalyst=routine)	24		routine	6		143.716	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:40:00.0237	17.58	92.75	0.9	score 24 < 50 (catalyst=routine)	24		routine	5		157.874	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:45:00.021479	17.62	92.75	0.99	score 28 < 50 (catalyst=routine)	27.6		routine	5		172.42	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:50:00.023471	16.92	92.75	1.02	score 28 < 50 (catalyst=routine)	27.6		routine	5		178.283	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 08:55:00.019745	16.68	92.75	1.08	score 30 < 50 (catalyst=routine)	30		routine	5		182.874	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:00:00.165662	15.8	92.75	1.13	score 30 < 50 (catalyst=routine)	30		routine	6		188.402	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:00:00.166037	15.8	92.75	1.13	score 30 < 50 (catalyst=routine)	30		routine	6		188.402	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:05:00.035116	15.84	92.75	1.15	score 30 < 50 (catalyst=routine)	30		routine	6		182.717	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:10:00.039602	15.99	92.75	1.16	score 30 < 50 (catalyst=routine)	30		routine	5		182.697	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:15:00.041053	15.62	92.75	1.18	score 30 < 50 (catalyst=routine)	30		routine	6		185.602	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:20:00.050665	14.6	92.75	1.22	score 24 < 50 (catalyst=routine)	24		routine	6		187.93	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:25:00.039043	15.26	92.75	1.23	score 30 < 50 (catalyst=routine)	30		routine	6		179.957	898715.6476660001	polygon_20d		polygon_delayed
2026-08-19	BNTX	2026-08-19 09:30:00.046512	16.47	92.75	1.25	score 24 < 50 (catalyst=routine)	24		routine	5		112.788	898715.6476660001	polygon_20d	1	polygon_delayed
2026-08-19	BNTX	2026-08-19 09:31:00.021398	16.17	92.75	1.26	score 24 < 50 (catalyst=routine)	24		routine	5		78.499	898715.6476660001	polygon_20d	1	polygon_delayed
2026-08-19	BNTX	2026-08-19 09:35:00.061428	16.01	92.75	1.28	score 24 < 50 (catalyst=routine)	24		routine	5		50.642	898715.6476660001	polygon_20d	5	polygon_delayed
2026-08-19	BNTX	2026-08-19 09:40:00.047691	16.94	92.75	1.31	score 24 < 50 (catalyst=routine)	24		routine	3		36.166	898715.6476660001	polygon_20d	10	polygon_delayed
2026-08-19	BNTX	2026-08-19 09:45:00.054358	18.08	92.75	1.52	score 42 < 50 (catalyst=routine)	42		routine	4	39.5	32.941	898715.6476660001	polygon_20d	15	polygon_delayed
2026-08-19	BNTX	2026-08-19 09:50:00.057171	15.95	92.75	1.98	score 42 < 50 (catalyst=routine)	42		routine	6	38.6	31.495	898715.6476660001	polygon_20d	20	polygon_delayed
2026-08-19	BNTX	2026-08-19 09:55:00.055908	17.3	92.75	2.21	score 42 < 50 (catalyst=routine)	42		routine	5	34.5	29.766	898715.6476660001	polygon_20d	25	polygon_delayed
2026-08-19	EIKN	2026-08-19 07:45:00.022427	15.88	11.65	0.02	pre-mkt volume 6,618 < 25,000 shares				4			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 07:50:00.052621	15.9	11.65	0.03	pre-mkt volume 10,332 < 25,000 shares				3			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 07:55:00.026151	16.14	11.65	0.03	pre-mkt volume 11,570 < 25,000 shares				3			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:00:00.026569	16.05	11.65	0.04	pre-mkt volume 15,220 < 25,000 shares				3			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:05:00.03228	15.88	11.65	0.04	pre-mkt volume 15,697 < 25,000 shares				3			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:10:00.021388	15.88	11.65	0.04	pre-mkt volume 15,697 < 25,000 shares				3			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:15:00.026454	15.88	11.65	0.05	pre-mkt volume 16,502 < 25,000 shares				4			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:20:00.025886	15.88	11.65	0.05	pre-mkt volume 16,502 < 25,000 shares				4			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:25:00.020999	15.88	11.65	0.05	pre-mkt volume 16,502 < 25,000 shares				5			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:30:00.027366	15.88	11.65	0.05	pre-mkt volume 16,502 < 25,000 shares				5			363298.18884099997	polygon_20d		polygon_delayed
2026-08-19	EIKN	2026-08-19 08:35:00.026017	15.88	11.65	0.05	pre-mkt volume 16,502 < 25,000 shares				5			363298.18884099997	polygon_20d		polygon_delayed
